学号,课程名,成绩
201040703013,篮球BⅡ（男）,90
201040703013,武术散打AⅠ（男）,87
201040703013,武术散打AⅡ（男）,87
201040703013,高等数学ⅠA,88
201040703013,高等数学ⅠB,82
201040703013,工程数学I,93
201040703013,工程数学Ⅱ,92
201040703013,普通物理IA,90
201040703013,普通物理IB,87
201040703013,普通物理实验IIA,89
201040703013,普通物理实验IIB,90
201040703013,电工电子技术Ⅱ,97
201040703013,毕业论文,87
201040703013,汇编语言程序设计,87
201040703013,数字逻辑,92
201040703013,计算机组成与结构,79
201040703013,数据结构,76
201040703013,数据库原理,80
201040703013,计算机操作系统原理,83
201040703013,编译原理,85
201040703013,软件工程,87
201040703013,数据库系统设计,87
201040703013,面向对象程序设计方法,93
201040703013,算法设计与分析,89
201040703013,离散数学Ⅱ,82
201040703013,高级程序设计语言,88
201040703013,数据结构课程设计,80
201040703013,软件设计方法,70
201040703013,MFC程序设计基础,71
201040703013,Java软件开发,77
201040703013,数据挖掘技术,61
201040703013,软件项目管理,74
201040703013,计算机科学导论,88
201040703013,设计模式,80
201040703013,Web开发基础,86
201040703013,计算机网络原理,91
201040703013,人工智能及应用,78
201040703013,数理逻辑,94
201040703013,计算机专业英语,70
201040703013,大学英语IA,81
201040703013,大学英语IB,81
201040703013,大学英语IC,84
201040703013,大学英语ID,80
201040703013,汽车及使用,86
201040703013,视频处理与欣赏,82
201040703013,创新思维与能力培养,84
201040703013,人文物理,82
201040703013,国学精要,88
201040703014,毛泽东思想和中国特色社会主义理论体系概论,85
201040703014,毛泽东思想和中国特色社会主义理论体系概论,76
201040703014,思想道德修养与法律基础,80
201040703014,中国近现代史纲要,82
201040703014,马克思主义基本原理,53
201040703014,马克思主义基本原理,60
201040703014,形势与政策,84
201040703014,健身BⅠ（男）,77
201040703014,健身BⅡ（男）,80
201040703014,体操AⅠ（男）,75
201040703014,体操AⅡ（男）,80
201040703014,高等数学ⅠA,75
201040703014,高等数学ⅠB,77
201040703014,工程数学I,64
201040703014,工程数学Ⅱ,81
201040703014,普通物理IA,74
201040703014,普通物理IB,69
201040703014,普通物理实验IIA,79
201040703014,普通物理实验IIB,88
201040703014,电工电子技术Ⅱ,86
201040703014,毕业论文,87
201040703014,汇编语言程序设计,84
201040703014,数字逻辑,74
201040703014,计算机组成与结构,74
201040703014,数据结构,77
201040703014,数据库原理,90
201040703014,计算机操作系统原理,87
201040703014,编译原理,64
201040703014,软件工程,89
201040703014,数据库系统设计,83
201040703014,面向对象程序设计方法,54
201040703014,面向对象程序设计方法,60
201040703014,算法设计与分析,86
201040703014,离散数学Ⅱ,75
201040703014,高级程序设计语言,87
201040703014,数据结构课程设计,80
201040703014,软件设计方法,64
201040703014,MFC程序设计基础,73
201040703014,Java软件开发,88
201040703014,数据挖掘技术,65
201040703014,软件项目管理,73
201040703014,计算机科学导论,89
201040703014,设计模式,71
201040703014,Web开发基础,78
201040703014,计算机网络原理,85
201040703014,人工智能及应用,85
201040703014,数理逻辑,90
201040703014,计算机专业英语,84
201040703014,大学英语IA,72
201040703014,大学英语IB,69
201040703014,大学英语IC,71
201040703014,大学英语ID,71
201040703014,桥牌与逻辑思维,82
201040703014,网络与计算机实用技术,88
201040703014,大学生必须培养的66种明智思维,88
201040703014,网页设计,85
201040703014,C语言程序设计,84
201040703014,现代战争博览,90
201040703014,计算机操作系统原理,90
201040703014,计算机组成与结构,80
201040703014,计算机网络原理,90
201040703014,数据结构,86
201040703015,毛泽东思想和中国特色社会主义理论体系概论,80
201040703015,毛泽东思想和中国特色社会主义理论体系概论,76
201040703015,思想道德修养与法律基础,79
201040703015,中国近现代史纲要,78
201040703015,马克思主义基本原理,55
201040703015,马克思主义基本原理,60
201040703015,形势与政策,88
201040703015,健身BⅠ（男）,80
201040703015,健身BⅡ（男）,82
201040703015,体操AⅠ（男）,76
201040703015,体操AⅡ（男）,76
201040703015,高等数学ⅠA,61
201040703015,高等数学ⅠB,60
201040703015,工程数学I,60
201040703015,工程数学Ⅱ,80
201040703015,普通物理IA,60
201040703015,普通物理IA,49
201040703015,普通物理IB,61
201040703015,普通物理实验IIA,79
201040703015,普通物理实验IIB,87
201040703015,电工电子技术Ⅱ,61
201040703015,毕业论文,82
201040703015,汇编语言程序设计,85
201040703015,数字逻辑,69
201040703015,计算机组成与结构,81
201040703015,数据结构,80
201040703015,数据库原理,100
201040703015,计算机操作系统原理,77
201040703015,编译原理,78
201040703015,软件工程,95
201040703015,数据库系统设计,90
201040703015,面向对象程序设计方法,85
201040703015,算法设计与分析,90
201040703015,离散数学Ⅱ,63
201040703015,高级程序设计语言,86
201040703015,数据结构课程设计,74
201040703015,软件设计方法,74
201040703015,MFC程序设计基础,76
201040703015,Java软件开发,85
201040703015,数据挖掘技术,70
201040703015,软件项目管理,73
201040703015,计算机科学导论,86
201040703015,设计模式,87
201040703015,Web开发基础,76
201040703015,计算机网络原理,93
201040703015,人工智能及应用,92
201040703015,数理逻辑,82
201040703015,计算机专业英语,85
201040703015,大学英语IA,63
201040703015,大学英语IB,63
201040703015,大学英语IC,60
201040703015,大学英语IC,52
201040703015,大学英语ID,65
201040703015,桥牌与逻辑思维,82
201040703015,《高雅与流行音乐试听》,83
201040703015,基础心理学,84
201040703015,大学语文,80
201040703015,C/C++程序设计基础,71
201040703015,计算机操作系统原理,98
201040703015,计算机组成与结构,81
201040703015,计算机网络原理,90
201040703015,数据结构,90
201040703016,毛泽东思想和中国特色社会主义理论体系概论,94
201040703016,毛泽东思想和中国特色社会主义理论体系概论,90
201040703016,思想道德修养与法律基础,84
201040703016,中国近现代史纲要,82
201040703016,马克思主义基本原理,85
201040703016,形势与政策,84
201040703016,足球AⅠ（男）,92
201040703016,足球AⅡ（男）,92
201040703016,足球BⅠ（男）,92
201040703016,足球BⅡ（男）,95
201040703016,高等数学ⅠA,49
201040703016,高等数学ⅠA,60
201040703016,高等数学ⅠB,88
201040703016,工程数学I,88
201040703016,工程数学Ⅱ,92
201040703016,普通物理IA,80
201040703016,普通物理IB,80
201040703016,普通物理实验IIA,89
201040703016,普通物理实验IIB,88
201040703016,电工电子技术Ⅱ,93
201040703016,毕业论文,82
201040703016,汇编语言程序设计,89
201040703016,数字逻辑,93
201040703016,计算机组成与结构,86
201040703016,数据结构,89
201040703016,数据库原理,89
201040703016,计算机操作系统原理,89
201040703016,编译原理,81
201040703016,软件工程,76
201040703016,数据库系统设计,86
201040703016,面向对象程序设计方法,86
201040703016,算法设计与分析,95
201040703016,离散数学Ⅱ,81
201040703016,高级程序设计语言,86
201040703016,数据结构课程设计,80
201040703016,软件设计方法,82
201040703016,MFC程序设计基础,73
201040703016,Java软件开发,88
201040703016,数据挖掘技术,69
201040703016,软件项目管理,83
201040703016,计算机科学导论,85
201040703016,设计模式,90
201040703016,Web开发基础,70
201040703016,计算机网络原理,74
201040703016,人工智能及应用,85
201040703016,数理逻辑,92
201040703016,计算机专业英语,87
201040703016,大学英语IA,77
201040703016,大学英语IB,79
201040703016,大学英语IC,86
201040703016,大学英语ID,80
201040703016,文学作品赏析与写作,90
201040703016,日常化学,84
201040703016,桥牌与逻辑思维,84
201040703016,网页设计,81
201040703016,大学生就业指导与职业生涯规划,84
201040703017,毛泽东思想和中国特色社会主义理论体系概论,81
201040703017,毛泽东思想和中国特色社会主义理论体系概论,68
201040703017,思想道德修养与法律基础,81
201040703017,中国近现代史纲要,66
201040703017,马克思主义基本原理,60
201040703017,马克思主义基本原理,55
201040703017,形势与政策,81
201040703017,排球BⅠ（男）,80
201040703017,排球BⅡ（男）,80
201040703017,武术散打AⅠ（男）,83
201040703017,武术散打AⅡ（男）,74
201040703017,高等数学ⅠA,67
201040703017,高等数学ⅠB,83
201040703017,工程数学I,77
201040703017,工程数学Ⅱ,88
201040703017,普通物理IA,74
201040703017,普通物理IB,76
201040703017,普通物理实验IIA,84
201040703017,普通物理实验IIB,81
201040703017,电工电子技术Ⅱ,79
201040703017,毕业论文,88
201040703017,汇编语言程序设计,89
201040703017,数字逻辑,66
201040703017,计算机组成与结构,73
201040703017,数据结构,86
201040703017,数据库原理,85
201040703017,计算机操作系统原理,80
201040703017,编译原理,79
201040703017,软件工程,73
201040703017,数据库系统设计,88
201040703017,面向对象程序设计方法,79
201040703017,算法设计与分析,86
201040703017,离散数学Ⅱ,75
201040703017,高级程序设计语言,92
201040703017,数据结构课程设计,80
201040703017,软件设计方法,78
201040703017,MFC程序设计基础,78
201040703017,Java软件开发,88
201040703017,数据挖掘技术,72
201040703017,软件项目管理,81
201040703017,计算机科学导论,90
201040703017,设计模式,75
201040703017,Web开发基础,78
201040703017,计算机网络原理,90
201040703017,人工智能及应用,84
201040703017,数理逻辑,90
201040703017,计算机专业英语,87
201040703017,大学英语IA,65
201040703017,大学英语IB,60
201040703017,大学英语IC,71
201040703017,大学英语ID,69
201040703017,视频处理与欣赏,85
201040703017,海洋药用资源,78
201040703017,数据库技术,86
201040703017,Linux环境程序设计,85
201040703017,英语语言文化比较,66
201040703018,毛泽东思想和中国特色社会主义理论体系概论,72
201040703018,毛泽东思想和中国特色社会主义理论体系概论,60
201040703018,思想道德修养与法律基础,79
201040703018,中国近现代史纲要,74
201040703018,马克思主义基本原理,68
201040703018,形势与政策,83
201040703018,足球AⅠ（男）,70
201040703018,足球AⅡ（男）,78
201040703018,足球BⅠ（男）,60
201040703018,足球BⅡ（男）,76
201040703018,高等数学ⅠA,87
201040703018,高等数学ⅠB,71
201040703018,工程数学I,84
201040703018,工程数学Ⅱ,90
201040703018,普通物理IA,75
201040703018,普通物理IB,79
201040703018,普通物理实验IIA,88
201040703018,普通物理实验IIB,89
201040703018,电工电子技术Ⅱ,82
201040703018,毕业论文,87
201040703018,汇编语言程序设计,74
201040703018,数字逻辑,80
201040703018,计算机组成与结构,61
201040703018,数据结构,77
201040703018,数据库原理,65
201040703018,计算机操作系统原理,79
201040703018,编译原理,60
201040703018,编译原理,40
201040703018,软件工程,61
201040703018,数据库系统设计,71
201040703018,面向对象程序设计方法,65
201040703018,算法设计与分析,72
201040703018,离散数学Ⅱ,74
201040703018,高级程序设计语言,77
201040703018,数据结构课程设计,62
201040703018,软件设计方法,79
201040703018,MFC程序设计基础,68
201040703018,Java软件开发,76
201040703018,数据挖掘技术,73
201040703018,软件项目管理,74
201040703018,计算机科学导论,83
201040703018,设计模式,70
201040703018,Web开发基础,60
201040703018,计算机网络原理,79
201040703018,人工智能及应用,76
201040703018,数理逻辑,87
201040703018,计算机专业英语,72
201040703018,大学英语IA,67
201040703018,大学英语IB,69
201040703018,大学英语IC,64
201040703018,大学英语ID,73
201040703018,电影艺术美学,83
201040703018,电脑绘画基础,70
201040703018,中国近现代史专题研究,64
201040703018,趣味纳米与低碳生活,84
201040703018,人文物理,86
201040703019,毛泽东思想和中国特色社会主义理论体系概论,84
201040703019,毛泽东思想和中国特色社会主义理论体系概论,71
201040703019,思想道德修养与法律基础,87
201040703019,中国近现代史纲要,84
201040703019,马克思主义基本原理,60
201040703019,形势与政策,88
201040703019,田径、定向越野BⅠ（男）,83
201040703019,田径、定向越野BⅡ（男）,86
201040703019,体操AⅠ（男）,62
201040703019,体操AⅡ（男）,65
201040703019,高等数学ⅠA,86
201040703019,高等数学ⅠB,84
201040703019,工程数学I,83
201040703019,工程数学Ⅱ,92
201040703019,普通物理IA,78
201040703019,普通物理IB,74
201040703019,普通物理实验IIA,88
201040703019,普通物理实验IIB,89
201040703019,电工电子技术Ⅱ,91
201040703019,毕业论文,82
201040703019,汇编语言程序设计,87
201040703019,数字逻辑,0
201040703019,数字逻辑,60
201040703019,计算机组成与结构,82
201040703019,数据结构,84
201040703019,数据库原理,90
201040703019,计算机操作系统原理,79
201040703019,编译原理,90
201040703019,软件工程,90
201040703019,数据库系统设计,83
201040703019,面向对象程序设计方法,84
201040703019,算法设计与分析,86
201040703019,离散数学Ⅱ,86
201040703019,高级程序设计语言,85
201040703019,数据结构课程设计,80
201040703019,软件设计方法,89
201040703019,MFC程序设计基础,72
201040703019,Java软件开发,85
201040703019,数据挖掘技术,78
201040703019,软件项目管理,85
201040703019,计算机科学导论,87
201040703019,设计模式,75
201040703019,Web开发基础,86
201040703019,计算机网络原理,91
201040703019,人工智能及应用,86
201040703019,数理逻辑,84
201040703019,计算机专业英语,85
201040703019,大学英语IA,73
201040703019,大学英语IB,68
201040703019,大学英语IC,63
201040703019,大学英语ID,74
201040703019,数字图像处理及在纺织中的应用,98
201040703019,网络与计算机实用技术,94
201040703019,视频处理与欣赏,82
201040703019,人文物理,90
201040703019,国学精要,90
201040703020,毛泽东思想和中国特色社会主义理论体系概论,79
201040703020,毛泽东思想和中国特色社会主义理论体系概论,81
201040703020,思想道德修养与法律基础,85
201040703020,中国近现代史纲要,85
201040703020,马克思主义基本原理,60
201040703020,形势与政策,88
201040703020,武术BⅠ（女）,90
201040703020,武术BⅡ（女）,96
201040703020,田径、定向越野AⅠ（女）,96
201040703020,田径、定向越野AⅡ（女）,98
201040703020,高等数学ⅠA,60
201040703020,高等数学ⅠB,81
201040703020,工程数学I,76
201040703020,工程数学Ⅱ,81
201040703020,普通物理IA,60
201040703020,普通物理IA,47
201040703020,普通物理IB,70
201040703020,普通物理实验IIA,90
201040703020,普通物理实验IIB,91
201040703020,电工电子技术Ⅱ,85
201040703020,毕业论文,78
201040703020,汇编语言程序设计,80
201040703020,数字逻辑,82
201040703020,计算机组成与结构,89
201040703020,数据结构,90
201040703020,数据库原理,87
201040703020,计算机操作系统原理,95
201040703020,编译原理,90
201040703020,软件工程,93
201040703020,数据库系统设计,89
201040703020,面向对象程序设计方法,90
201040703020,算法设计与分析,89
201040703020,离散数学Ⅱ,85
201040703020,高级程序设计语言,77
201040703020,数据结构课程设计,83
201040703020,软件设计方法,90
201040703020,MFC程序设计基础,79
201040703020,Java软件开发,90
201040703020,数据挖掘技术,90
201040703020,软件项目管理,78
201040703020,计算机科学导论,90
201040703020,设计模式,80
201040703020,Web开发基础,80
201040703020,计算机网络原理,99
201040703020,人工智能及应用,91
201040703020,数理逻辑,79
201040703020,计算机专业英语,96
201040703020,大学英语IA,67
201040703020,大学英语IB,68
201040703020,大学英语IC,76
201040703020,大学英语ID,76
201040703020,影视动画设计,89
201040703020,海洋药用资源,91
201040703020,C/C++程序设计基础,84
201040703020,传统体育养生学,98
201040703020,电脑绘画基础,90
201040703020,计算机操作系统原理,95
201040703020,计算机组成与结构,88
201040703020,计算机网络原理,90
201040703020,数据结构,78
201040703021,毛泽东思想和中国特色社会主义理论体系概论,90
201040703021,毛泽东思想和中国特色社会主义理论体系概论,82
201040703021,思想道德修养与法律基础,76
201040703021,中国近现代史纲要,66
201040703021,马克思主义基本原理,68
201040703021,形势与政策,87
201040703021,网球BⅠ（女）,83
201040703021,网球BⅡ（女）,68
201040703021,田径、定向越野AⅠ（女）,70
201040703021,田径、定向越野AⅡ（女）,70
201040703021,高等数学ⅠA,60
201040703021,高等数学ⅠA,44
201040703021,高等数学ⅠB,39
201040703021,高等数学ⅠB,60
201040703021,高等数学ⅠB,40
201040703021,工程数学I,25
201040703021,工程数学I,60
201040703021,工程数学I,28
201040703021,工程数学I,0
201040703021,工程数学I,0
201040703021,工程数学Ⅱ,60
201040703021,工程数学Ⅱ,51
201040703021,普通物理IA,60
201040703021,普通物理IA,43
201040703021,普通物理IB,60
201040703021,普通物理IB,56
201040703021,普通物理实验IIA,89
201040703021,普通物理实验IIB,91
201040703021,电工电子技术Ⅱ,50
201040703021,电工电子技术Ⅱ,60
201040703021,毕业论文,87
201040703021,汇编语言程序设计,64
201040703021,数字逻辑,40
201040703021,数字逻辑,60
201040703021,计算机组成与结构,87
201040703021,数据结构,66
201040703021,数据库原理,79
201040703021,计算机操作系统原理,65
201040703021,编译原理,60
201040703021,编译原理,36
201040703021,软件工程,70
201040703021,数据库系统设计,87
201040703021,面向对象程序设计方法,67
201040703021,算法设计与分析,88
201040703021,离散数学Ⅱ,69
201040703021,高级程序设计语言,70
201040703021,数据结构课程设计,93
201040703021,软件设计方法,88
201040703021,MFC程序设计基础,78
201040703021,Java软件开发,80
201040703021,数据挖掘技术,70
201040703021,软件项目管理,82
201040703021,计算机科学导论,90
201040703021,设计模式,80
201040703021,Web开发基础,79
201040703021,计算机网络原理,83
201040703021,人工智能及应用,86
201040703021,数理逻辑,60
201040703021,计算机专业英语,84
201040703021,大学英语IA,80
201040703021,大学英语IB,74
201040703021,大学英语IC,71
201040703021,大学英语ID,77
201040703021,海洋药用资源,93
201040703021,世界民族与宗教,85
201040703021,人体生理学,87
201040703021,中国历代服饰欣赏,86
201040703021,视频处理与欣赏,75
201040703022,毛泽东思想和中国特色社会主义理论体系概论,91
201040703022,毛泽东思想和中国特色社会主义理论体系概论,83
201040703022,思想道德修养与法律基础,86
201040703022,中国近现代史纲要,82
201040703022,马克思主义基本原理,68
201040703022,形势与政策,88
201040703022,排球AⅠ（女）,83
201040703022,排球AⅡ（女）,75
201040703022,网球BⅠ（女）,81
201040703022,高等数学ⅠA,73
201040703022,高等数学ⅠB,71
201040703022,工程数学I,61
201040703022,工程数学Ⅱ,78
201040703022,普通物理IA,60
201040703022,普通物理IB,72
201040703022,普通物理实验IIA,90
201040703022,普通物理实验IIB,89
201040703022,电工电子技术Ⅱ,82
201040703022,毕业论文,88
201040703022,汇编语言程序设计,88
201040703022,数字逻辑,88
201040703022,计算机组成与结构,90
201040703022,数据结构,91
201040703022,数据库原理,88
201040703022,计算机操作系统原理,89
201040703022,编译原理,90
201040703022,软件工程,93
201040703022,数据库系统设计,87
201040703022,面向对象程序设计方法,79
201040703022,算法设计与分析,93
201040703022,离散数学Ⅱ,71
201040703022,高级程序设计语言,89
201040703022,数据结构课程设计,85
201040703022,软件设计方法,94
201040703022,MFC程序设计基础,72
201040703022,Java软件开发,90
201040703022,数据挖掘技术,83
201040703022,软件项目管理,84
201040703022,计算机科学导论,88
201040703022,设计模式,75
201040703022,Web开发基础,86
201040703022,计算机网络原理,94
201040703022,人工智能及应用,100
201040703022,数理逻辑,82
201040703022,计算机专业英语,93
201040703022,大学英语IA,77
201040703022,大学英语IB,75
201040703022,大学英语IC,79
201040703022,大学英语ID,79
201040703022,影视动画设计,91
201040703022,零起点PHP专业Web网站设计与开发,80
201040703022,电子商务基础,86
201040703022,人体生理学,96
201040703022,国际知名品牌服饰鉴赏,91
201040703022,体育保健与康复,85
201040703023,毛泽东思想和中国特色社会主义理论体系概论,71
201040703023,毛泽东思想和中国特色社会主义理论体系概论,65
201040703023,思想道德修养与法律基础,75
201040703023,中国近现代史纲要,80
201040703023,马克思主义基本原理,61
201040703023,形势与政策,86
201040703023,足球AⅠ（男）,87
201040703023,足球AⅡ（男）,85
201040703023,排球BⅠ（男）,82
201040703023,排球BⅡ（男）,80
201040703023,高等数学ⅠA,60
201040703023,高等数学ⅠB,60
201040703023,高等数学ⅠB,44
201040703023,高等数学ⅠB,43
201040703023,工程数学I,60
201040703023,工程数学Ⅱ,61
201040703023,普通物理IA,46
201040703023,普通物理IA,60
201040703023,普通物理IB,60
201040703023,普通物理IB,53
201040703023,普通物理实验IIA,83
201040703023,普通物理实验IIB,84
201040703023,电工电子技术Ⅱ,37
201040703023,电工电子技术Ⅱ,60
201040703023,毕业论文,86
201040703023,汇编语言程序设计,66
201040703023,数字逻辑,60
201040703023,数字逻辑,51
201040703023,计算机组成与结构,60
201040703023,数据结构,65
201040703023,数据库原理,70
201040703023,计算机操作系统原理,70
201040703023,编译原理,60
201040703023,软件工程,60
201040703023,数据库系统设计,76
201040703023,面向对象程序设计方法,60
201040703023,算法设计与分析,84
201040703023,离散数学Ⅱ,60
201040703023,高级程序设计语言,70
201040703023,数据结构课程设计,62
201040703023,软件设计方法,76
201040703023,MFC程序设计基础,68
201040703023,Java软件开发,76
201040703023,数据挖掘技术,80
201040703023,软件项目管理,76
201040703023,计算机科学导论,87
201040703023,设计模式,70
201040703023,Web开发基础,61
201040703023,计算机网络原理,66
201040703023,人工智能及应用,80
201040703023,数理逻辑,69
201040703023,计算机专业英语,80
201040703023,大学英语IA,79
201040703023,大学英语IB,75
201040703023,大学英语IC,71
201040703023,大学英语ID,81
201040703023,网页设计,0
201040703023,基础心理学,85
201040703023,数字图像处理及应用,75
201040703023,网页设计,0
201040703023,图像处理与分析导论,91
201040703023,人文物理,84
201040703023,新型服装材料与面料,74
201040703024,毛泽东思想和中国特色社会主义理论体系概论,77
201040703024,毛泽东思想和中国特色社会主义理论体系概论,60
201040703024,毛泽东思想和中国特色社会主义理论体系概论,55
201040703024,思想道德修养与法律基础,70
201040703024,中国近现代史纲要,82
201040703024,马克思主义基本原理,61
201040703024,形势与政策,82
201040703024,足球BⅠ（男）,64
201040703024,足球BⅡ（男）,60
201040703024,武术散打AⅠ（男）,80
201040703024,武术散打AⅡ（男）,86
201040703024,高等数学ⅠA,72
201040703024,高等数学ⅠB,60
201040703024,工程数学I,67
201040703024,工程数学Ⅱ,71
201040703024,普通物理IA,77
201040703024,普通物理IB,62
201040703024,普通物理实验IIA,82
201040703024,普通物理实验IIB,86
201040703024,电工电子技术Ⅱ,60
201040703024,电工电子技术Ⅱ,53
201040703024,毕业论文,88
201040703024,汇编语言程序设计,60
201040703024,数字逻辑,60
201040703024,数字逻辑,49
201040703024,计算机组成与结构,22
201040703024,计算机组成与结构,60
201040703024,数据结构,60
201040703024,数据库原理,77
201040703024,计算机操作系统原理,64
201040703024,编译原理,60
201040703024,软件工程,60
201040703024,数据库系统设计,65
201040703024,面向对象程序设计方法,73
201040703024,算法设计与分析,64
201040703024,离散数学Ⅱ,60
201040703024,高级程序设计语言,85
201040703024,数据结构课程设计,85
201040703024,软件设计方法,64
201040703024,MFC程序设计基础,64
201040703024,Java软件开发,88
201040703024,数据挖掘技术,60
201040703024,软件项目管理,71
201040703024,计算机科学导论,88
201040703024,设计模式,65
201040703024,Web开发基础,64
201040703024,计算机网络原理,60
201040703024,计算机网络原理,35
201040703024,人工智能及应用,80
201040703024,数理逻辑,92
201040703024,计算机专业英语,60
201040703024,大学英语IA,60
201040703024,大学英语IB,66
201040703024,大学英语IC,60
201040703024,大学英语IC,52
201040703024,大学英语IC,45
201040703024,大学英语IC,54
201040703024,大学英语ID,60
201040703024,数字电子技术及其应用,0
201040703024,图像处理与分析导论,80
201040703024,PhotoshopCS2平面设计(东校区),84
201040703024,C语言程序设计,66
201040703024,ASP动态网页程序设计,95
201040703024,C/C++程序设计基础,71
201040703024,Visual C++ 程序设计,0
201040703024,计算机操作系统原理,90
201040703024,计算机组成与结构,81
201040703024,计算机网络原理,85
201040703024,数据结构,82
201040703025,毛泽东思想和中国特色社会主义理论体系概论,74
201040703025,毛泽东思想和中国特色社会主义理论体系概论,80
201040703025,思想道德修养与法律基础,71
201040703025,中国近现代史纲要,66
201040703025,马克思主义基本原理,61
201040703025,形势与政策,80
201040703025,武术BⅠ（女）,88
201040703025,武术BⅡ（女）,97
201040703025,田径、定向越野AⅠ（女）,93
201040703025,田径、定向越野AⅡ（女）,96
201040703025,高等数学ⅠA,60
201040703025,高等数学ⅠA,33
201040703025,高等数学ⅠA,46
201040703025,高等数学ⅠB,73
201040703025,工程数学I,60
201040703025,工程数学Ⅱ,62
201040703025,普通物理IA,40
201040703025,普通物理IA,60
201040703025,普通物理IB,60
201040703025,普通物理IB,44
201040703025,普通物理实验IIA,89
201040703025,普通物理实验IIB,89
201040703025,电工电子技术Ⅱ,60
201040703025,电工电子技术Ⅱ,50
201040703025,毕业论文,83
201040703025,汇编语言程序设计,80
201040703025,数字逻辑,70
201040703025,计算机组成与结构,80
201040703025,数据结构,90
201040703025,数据库原理,80
201040703025,计算机操作系统原理,71
201040703025,编译原理,76
201040703025,软件工程,75
201040703025,数据库系统设计,89
201040703025,面向对象程序设计方法,65
201040703025,算法设计与分析,90
201040703025,大数据技术,0
201040703025,大数据技术,87
201040703025,离散数学Ⅱ,78
201040703025,高级程序设计语言,69
201040703025,数据结构课程设计,86
201040703025,软件设计方法,82
201040703025,MFC程序设计基础,78
201040703025,Java软件开发,91
201040703025,数据挖掘技术,75
201040703025,软件项目管理,91
201040703025,计算机科学导论,88
201040703025,设计模式,80
201040703025,Web开发基础,85
201040703025,计算机网络原理,75
201040703025,人工智能及应用,94
201040703025,数理逻辑,70
201040703025,计算机专业英语,92
201040703025,大学英语IA,55
201040703025,大学英语IA,60
201040703025,大学英语IA,52
201040703025,大学英语IB,60
201040703025,大学英语IC,60
201040703025,大学英语ID,62
201040703025,影视动画设计,91
201040703025,生化危机,85
201040703025,语言艺术及礼仪规范,63
201040703025,艺术与设计,72
201040703025,电脑绘画基础,88
201040703027,毛泽东思想和中国特色社会主义理论体系概论,78
201040703027,毛泽东思想和中国特色社会主义理论体系概论,65
201040703027,思想道德修养与法律基础,79
201040703027,中国近现代史纲要,82
201040703027,马克思主义基本原理,64
201040703027,形势与政策,76
201040703027,足球BⅠ（男）,65
201040703027,足球BⅡ（男）,75
201040703027,武术散打AⅠ（男）,84
201040703027,武术散打AⅡ（男）,86
201040703027,高等数学ⅠA,51
201040703027,高等数学ⅠA,60
201040703027,高等数学ⅠB,67
201040703027,工程数学I,78
201040703027,工程数学Ⅱ,81
201040703027,普通物理IA,60
201040703027,普通物理IA,51
201040703027,普通物理IB,71
201040703027,普通物理实验IIA,83
201040703027,普通物理实验IIB,88
201040703027,电工电子技术Ⅱ,65
201040703027,毕业论文,82
201040703027,汇编语言程序设计,75
201040703027,数字逻辑,77
201040703027,计算机组成与结构,76
201040703027,数据结构,60
201040703027,数据库原理,68
201040703027,计算机操作系统原理,72
201040703027,编译原理,45
201040703027,编译原理,60
201040703027,软件工程,68
201040703027,数据库系统设计,78
201040703027,面向对象程序设计方法,83
201040703027,算法设计与分析,85
201040703027,离散数学Ⅱ,68
201040703027,高级程序设计语言,73
201040703027,数据结构课程设计,63
201040703027,软件设计方法,69
201040703027,MFC程序设计基础,68
201040703027,Java软件开发,71
201040703027,数据挖掘技术,79
201040703027,软件项目管理,78
201040703027,计算机科学导论,86
201040703027,设计模式,75
201040703027,Web开发基础,81
201040703027,计算机网络原理,90
201040703027,人工智能及应用,87
201040703027,数理逻辑,74
201040703027,计算机专业英语,91
201040703027,大学英语IA,56
201040703027,大学英语IA,60
201040703027,大学英语IB,83
201040703027,大学英语IC,81
201040703027,大学英语ID,78
201040703027,影视动画设计,88
201040703027,Linux环境程序设计,91
201040703027,PhotoshopCS2平面设计(东校区),85
201040703027,网页设计,79
201040703027,人文物理,79
201040703028,毛泽东思想和中国特色社会主义理论体系概论,79
201040703028,毛泽东思想和中国特色社会主义理论体系概论,74
201040703028,思想道德修养与法律基础,81
201040703028,中国近现代史纲要,82
201040703028,马克思主义基本原理,63
201040703028,形势与政策,80
201040703028,足球AⅠ（男）,92
201040703028,足球AⅡ（男）,92
201040703028,篮球BⅠ（男）,85
201040703028,篮球BⅡ（男）,88
201040703028,高等数学ⅠA,72
201040703028,高等数学ⅠB,86
201040703028,工程数学I,88
201040703028,工程数学Ⅱ,87
201040703028,普通物理IA,78
201040703028,普通物理IB,85
201040703028,普通物理实验IIA,89
201040703028,普通物理实验IIB,89
201040703028,电工电子技术Ⅱ,88
201040703028,毕业论文,84
201040703028,汇编语言程序设计,81
201040703028,数字逻辑,85
201040703028,计算机组成与结构,84
201040703028,数据结构,96
201040703028,数据库原理,91
201040703028,计算机操作系统原理,87
201040703028,编译原理,88
201040703028,软件工程,74
201040703028,数据库系统设计,88
201040703028,面向对象程序设计方法,88
201040703028,算法设计与分析,62
201040703028,离散数学Ⅱ,77
201040703028,高级程序设计语言,95
201040703028,数据结构课程设计,85
201040703028,软件设计方法,88
201040703028,MFC程序设计基础,70
201040703028,Java软件开发,99
201040703028,数据挖掘技术,83
201040703028,软件项目管理,72
